user_id,gender,username,origin,age,country,geolife,income,length_of_trip,social_state,agreeableness
3dd58c17-c7d5-4ec0-a73e-8bf5cf0845d3,Female,brittneyhanson,Normandie,22,France,dynamic urban,High,short-term,Couple,0.30000000000000004
10430ef5-4ff1-470c-8968-9afa3b4975ce,Male,waynemarsh,Normandie,79,France,urban middle class,Average,short-term,Family,0.6000000000000001
4dce49bd-c9e4-4b4b-a96f-3d96f1df991b,Male,denniscampbell,Normandie,25,France,wealthy family suburbanite,High,long-term,Alone,0.6000000000000001
eb67d363-920d-4db7-a427-7b86c4cb5493,Male,dr.stevenrogersmd,Foreigner,48,Western Europe,rural worker,Low,long-term,Alone,0.7000000000000001
19f3e796-6c73-4ca1-a141-1b3ff06609e4,Female,mrs.angelawhite,Other regions,18,France,urban middle class,Low,short-term,Alone,0.2
0a62c378-7e1e-4ef2-a26c-b5d75262c737,Female,jacquelineschmidt,Normandie,32,France,urban middle class,Average,long-term,Couple,0.30000000000000004
37789c2e-8565-4180-a628-72a79fc08f25,Male,anthonyhoffman,Normandie,57,France,dynamic rural,Average,short-term,Couple,0.7000000000000001
bc95be67-3373-4316-97a8-e300d38d8eb3,Female,susanwilliams,Other regions,33,France,traditional rural,Low,short-term,Couple,0.7000000000000001
b3393ca2-8389-4f39-903e-22944fde11c2,Female,patriciaedwards,Normandie,20,France,dynamic urban,High,short-term,Couple,0.8
38e6c99c-3c9a-4b39-96da-3af1ee447ac7,Male,codymoore,Foreigner,17,Western Europe,dynamic rural,Average,short-term,Alone,0.9
37eea5d1-db3a-410c-862e-de9161b14017,Female,alexandriacain,Normandie,56,France,dynamic urban,High,short-term,Alone,0.6000000000000001
63e3144a-16ae-4e34-9347-3a030241969d,Male,anthonychapman,Foreigner,37,Western Europe,dynamic urban,High,long-term,Group,0.9
5f78c73c-1b84-46de-96cb-3db008245805,Male,christopherforbes,Foreigner,35,USA,popularity,Low,long-term,Couple,0.30000000000000004
0f152174-2406-4259-bef6-23b3af0b1426,Male,markwhite,Other regions,50,France,dynamic rural,Average,short-term,Couple,0.4
b6326424-e191-4f12-a78e-2f9b4a58288b,Female,emilyharmon,Normandie,19,France,dynamic rural,Average,short-term,Family,0.4
26143f97-3b3d-4ea6-87ee-2c50f611fbca,Male,johnwalter,Foreigner,76,Western Europe,disadvantaged urban,Low,short-term,Couple,0.9
00d0538c-190a-4d45-9f44-4f14350d0f07,Female,pamelamurphy,Other regions,16,France,dynamic urban,High,long-term,Family,0.9
d2226615-11d9-4062-9206-392d232c6c3d,Female,valeriearcher,Other regions,56,France,rural worker,High,long-term,Family,0.6000000000000001
07087732-34ea-442f-a637-0bd72436f3dd,Female,christinamorton,Other regions,35,France,urban middle class,Average,short-term,Couple,0.30000000000000004
c735149b-4366-4a1a-94de-12ac2b3e9d6e,Male,ryancarr,Normandie,48,France,dynamic urban,High,short-term,Couple,0.2
e6e88150-67cb-407a-a217-96c3d9f9ae9e,Male,davidbaker,Normandie,78,France,urban middle class,Average,short-term,Couple,0.7000000000000001
ecc9f426-d5e4-44cb-9491-59193c3e440f,Male,petervance,Normandie,17,France,rural worker,Low,long-term,Couple,0.1
f4b36a43-94af-4aaa-a3ba-9851d7424e2c,Female,juliehernandez,Normandie,15,France,dynamic urban,High,long-term,Family,0.2
cfffc459-cb49-4c2b-8ea7-fe40a0c7cac2,Female,michellelowe,Normandie,45,France,growing peri-urban,Average,long-term,Family,0.1
bf6f6d59-1558-4f55-8f50-ec645e2dfd1a,Male,bobbymcintyre,Foreigner,41,Western Europe,affluent family urban,High,short-term,Couple,0.5
42f75eb0-9b06-408d-82c4-f75fd779c3cc,Male,randyblevinsmd,Other regions,50,France,wealthy family suburbanite,Average,short-term,Family,0.2
997d5ca4-cc4a-4cdc-a1f8-c36c569023e3,Male,justinkennedy,Normandie,39,France,affluent family urban,High,long-term,Couple,0.7000000000000001
4f9565d7-f08a-46bb-aa80-bef6883c6026,Female,shelbymelendez,Foreigner,35,South America,urban middle class,Average,long-term,Family,0.8
c60d1345-ad43-4b6c-bec5-8a9e9d8c4a25,Male,larrygallagher,Normandie,17,France,urban middle class,Average,short-term,Group,0.2
e7d48bc9-ba1f-446b-b46f-735de7ca60a3,Female,melissaharris,Normandie,53,France,popularity,Low,long-term,Couple,0.8
c11e0937-3590-4fe5-8b28-9e09809908fd,Male,jamesmartin,Other regions,15,France,dynamic rural,Average,short-term,Family,0.1
7f4b093a-9f62-4fe1-9b12-1527d8acd81c,Female,christinamartinez,Other regions,17,France,dynamic urban,High,short-term,Family,0.9
e59a82b5-da45-403d-938d-e18f84d43164,Female,desireetorres,Other regions,46,France,dynamic urban,Average,long-term,Couple,0.9
dae762fa-cf99-4872-b9ad-2232d386263b,Male,brianbrown,Normandie,58,France,dynamic urban,High,short-term,Family,0.1
c7f75e37-ce1a-4fe9-bd4a-5e201f5e1d38,Male,craigmoreno,Foreigner,63,Eastern Europe,dynamic rural,Average,short-term,Family,0.9
706c59b4-a1a5-4426-b526-33d44482c7d8,Male,coreycooper,Normandie,58,France,popularity,Low,short-term,Couple,0.2
efe35327-26ec-473d-b0f4-69bd0296940b,Female,brittanynunez,Other regions,75,France,affluent family urban,High,short-term,Couple,0.9
a92045f9-05e0-4d39-a0ac-4b0cc259484c,Female,jessicacharles,Foreigner,53,Germany,popularity,Low,short-term,Alone,0.8
70e064ba-d9a8-40d2-951b-09afb6f8ae4b,Male,michaellove,Normandie,71,France,growing peri-urban,Average,short-term,Family,0.8
96895239-c43d-4a07-8464-a80ae53bb002,Female,donnamiller,Foreigner,28,Western Europe,traditional rural,Low,short-term,Couple,0.9
e8fbb654-016b-4ef1-8aac-1035fad2658c,Male,charlesbrock,Foreigner,34,Western Europe,wealthy family suburbanite,High,long-term,Couple,0.7000000000000001
93e6c06c-83ac-480c-825c-87702f29b512,Male,christopherjames,Other regions,15,France,urban middle class,Average,short-term,Alone,0.9
230eaa6d-28ff-4d5e-bc54-a3f9fab7c6a9,Male,andrewdudley,Other regions,75,France,affluent family urban,High,long-term,Couple,0.7000000000000001
eebb89d9-1dfc-43f4-8582-96054186dcc6,Male,adamtaylor,Normandie,26,France,growing peri-urban,Average,short-term,Family,0.9
88a776aa-2b5d-4d8f-ac56-96c16f9ff5f6,Male,davidrodriguez,Normandie,15,France,wealthy family suburbanite,Average,short-term,Couple,0.8
1cc44fa2-e96c-4c04-9c0e-c36970d81583,Female,nataliegardner,Normandie,24,France,traditional rural,Low,short-term,Couple,0.2
c85aad6f-5019-45fe-be35-63ea42845e7e,Female,daniellefernandez,Normandie,43,France,wealthy family suburbanite,High,short-term,Couple,0.1
dcce3773-0e86-4d11-bc46-c9c3faa861e9,Male,ronaldwiley,Other regions,50,France,popularity,High,short-term,Couple,0.2
73780277-aee5-4e12-8053-dbeddb3a7b2f,Male,christianzavala,Foreigner,34,Belgium,wealthy family suburbanite,High,short-term,Alone,0.30000000000000004
dbb8f820-35e9-4957-85f2-8bf7ec6d0f84,Male,nicholasellis,Foreigner,32,Western Europe,affluent family urban,High,short-term,Couple,0.4
213619b4-1cd9-48e3-bac9-f3ea653bf88e,Female,tammyallen,Foreigner,54,Germany,dynamic rural,Average,long-term,Family,0.4
45b394cf-602c-48fb-98fb-5523845d55a8,Male,arthursimmons,Other regions,15,France,growing peri-urban,Average,short-term,Family,0.30000000000000004
057ba7c6-768b-47e4-be63-750b9023ac54,Female,brittneysmith,Other regions,21,France,disadvantaged urban,Low,long-term,Alone,0.9
0cd46eb8-6964-4ad3-bbb1-2fa3e1a7b2fa,Female,brianaallison,Normandie,76,France,growing peri-urban,Average,short-term,Couple,0.30000000000000004
0729707f-a309-4f17-96c9-fdb176c71182,Female,nicholeharvey,Normandie,59,France,growing peri-urban,Average,short-term,Family,0.2
ae73e7be-c38f-4a7f-9271-d6469f8df61b,Male,thomaswilson,Normandie,14,France,urban middle class,Average,short-term,Alone,0.6000000000000001
d6415f26-dec6-4fe2-863c-a1b27664da84,Male,michaelhenry,Normandie,57,France,traditional rural,Low,short-term,Alone,0.2
03131cde-f719-4e08-99fd-8e2eaedee128,Male,brandonmorris,Foreigner,43,Western Europe,dynamic rural,Low,long-term,Family,0.8
049a2702-0e37-46b3-ad19-e8422155795b,Female,lindamclean,Other regions,57,France,affluent family urban,High,short-term,Family,0.9
76a39c96-95b8-4f02-bd79-06dcab60c2f5,Female,angelareyes,Other regions,76,France,affluent family urban,High,short-term,Alone,0.8
8f235e48-b875-48c1-9ce7-c3b8546fde64,Female,crystalcarlson,Normandie,20,France,wealthy family suburbanite,Low,long-term,Couple,0.8
31cf0231-89a0-4c92-aa78-6ec8e8bd21c8,Female,sarahtaylor,Foreigner,16,Western Europe,growing peri-urban,Average,short-term,Family,0.1
a4905cbf-90bc-41f2-a3d4-86f0eb5628f6,Male,kylegonzales,Other regions,51,France,affluent family urban,High,short-term,Couple,0.8
ee5ac028-6506-47fc-ae52-b64817cd50f9,Female,mariarhodes,Foreigner,15,Western Europe,growing peri-urban,Low,short-term,Couple,0.1
78898b40-b8d0-426d-b83a-5284f29d2eab,Female,beckyhamilton,Other regions,54,France,dynamic urban,High,short-term,Family,0.4
1f9c6041-b8a1-4c8a-8dfa-4fd2fa7402bc,Female,terrilambert,Normandie,56,France,affluent family urban,High,short-term,Alone,0.6000000000000001
d321a27d-9e87-46a6-b8e2-3df6892c3ddc,Female,ericajohnson,Normandie,22,France,dynamic urban,High,short-term,Family,0.1
2a59864f-f559-4a75-a993-85d074dd8851,Male,markstephenson,Foreigner,78,Germany,dynamic urban,High,short-term,Alone,0.4
f1daba59-bcb3-4277-a5fa-9f8817a946b9,Male,michaeloconnor,Other regions,16,France,growing peri-urban,Average,short-term,Family,0.6000000000000001
1a620299-c52c-4179-a905-460f522a55b6,Female,paulawatson,Normandie,67,France,urban middle class,Average,short-term,Couple,0.30000000000000004
7b741fa7-c27d-465f-91ab-4e87a8b54d9f,Female,monicahodges,Foreigner,59,Asia,growing peri-urban,Average,short-term,Family,0.5
fe4d079a-a1d8-413e-9778-32d674f80400,Female,laurenalvarado,Foreigner,14,Western Europe,popularity,Average,short-term,Family,0.5
27b8f32e-83fe-46fb-91d6-e347e9f855da,Male,shawnrivas,Normandie,48,France,dynamic urban,High,short-term,Family,0.2
2fa05256-9d5e-48fa-9f8b-6505b936ec23,Male,ericjones,Normandie,27,France,traditional rural,Low,short-term,Group,0.9
d22a10f6-f8cb-4772-9b4f-c6aa628bf3c0,Female,cheyennegray,Other regions,76,France,wealthy family suburbanite,Average,short-term,Alone,0.5
39c702ab-d689-4783-ac13-a50b1ec5e67f,Male,garymiddleton,Foreigner,16,Asia,growing peri-urban,Average,long-term,Couple,0.6000000000000001
d9f0894a-34ec-4a10-854b-fba77a153a0f,Female,jenniferbarajas,Foreigner,56,Western Europe,affluent family urban,High,short-term,Alone,0.4
b101001f-4d2c-4a2e-b73f-a4ca006a7d96,Female,daisywalker,Normandie,58,France,popularity,Low,short-term,Couple,0.6000000000000001
244bfffd-89ed-4b69-b70f-ffdd0656174c,Male,richardwilson,Other regions,41,France,growing peri-urban,Average,short-term,Alone,0.6000000000000001
9aa121c6-0c86-4d47-bc01-9c7da20e609b,Female,barbaraburke,Normandie,54,France,affluent family urban,High,short-term,Family,0.30000000000000004
1998c9d6-2a50-451c-913c-8a98230b8eab,Male,christophermonroe,Normandie,27,France,dynamic rural,Average,short-term,Family,0.1
3ef61c1b-c9fe-48eb-b607-720c3b45f8fb,Male,bryanmorrow,Foreigner,67,Asia,dynamic urban,High,short-term,Couple,0.5
0886eeea-4827-4ff3-981e-3b8967ecf781,Female,meghanberg,Normandie,63,France,growing peri-urban,Average,long-term,Family,0.2
9ba63146-deb4-4b44-83f2-1367d773ca93,Female,sherrymartinez,Normandie,14,France,dynamic urban,High,short-term,Alone,0.1
4de435c5-f755-431c-8b2c-3fc0040bb556,Female,anitabaker,Normandie,60,France,growing peri-urban,Average,long-term,Family,0.1
0a36dfa7-c0d3-45b9-97eb-04c7bc03736f,Male,davidmassey,Normandie,61,France,disadvantaged urban,Low,short-term,Group,0.9
82262d05-4ded-4747-885e-1506b985ca45,Female,sabrinacooper,Other regions,37,France,affluent family urban,Low,short-term,Family,0.30000000000000004
55939b5b-86b2-4434-a95e-80aa8cbeaa93,Male,stevenrodriguez,Foreigner,74,Western Europe,dynamic urban,High,long-term,Alone,0.6000000000000001
99215c5f-91c5-42ef-8567-fa0424d808f4,Female,katherineford,Normandie,17,France,dynamic urban,High,short-term,Couple,0.4
0973dd67-b40b-4f91-b309-147462c16dbf,Female,laurenvilla,Foreigner,30,USA,popularity,High,short-term,Couple,0.2
a1571d67-bce2-43b4-8360-04c6e6ded6c0,Female,debrajones,Other regions,23,France,popularity,Low,short-term,Family,0.6000000000000001
19e1cba2-365b-44b4-a9a8-5b026601093d,Female,lisamclean,Other regions,26,France,growing peri-urban,Average,short-term,Couple,0.7000000000000001
7f37dd8b-baf4-416c-a898-0be948202184,Female,lauraanderson,Other regions,58,France,rural worker,Low,long-term,Alone,0.30000000000000004
49158fd1-aaf6-464b-97d4-1a4ce63610d9,Male,jessecohen,Foreigner,63,Germany,wealthy family suburbanite,High,short-term,Alone,0.5
ab1505f5-217a-486a-811f-0da608e61028,Male,alejandroguerrero,Foreigner,71,USA,popularity,Low,short-term,Couple,0.6000000000000001
06871ade-16a0-427e-8127-92cb874c15a6,Male,williamhoward,Other regions,64,France,popularity,Low,short-term,Couple,0.1
18a71100-f1bd-46a0-9656-f9e92cabd3b2,Female,mariahorton,Normandie,47,France,wealthy family suburbanite,High,short-term,Alone,0.9
aeb6379d-56fc-4600-b700-d10a8919ad19,Female,carolynwhite,Normandie,68,France,growing peri-urban,Average,short-term,Alone,0.6000000000000001
ae81e36f-e348-4f03-a68a-3cd1b1c31bcb,Male,kennethwashington,Normandie,77,France,growing peri-urban,Average,short-term,Family,0.8
52da7f41-fb73-49f4-8bb9-6c03948e4235,Female,angelalee,Normandie,42,France,urban middle class,Low,short-term,Couple,0.6000000000000001
07b1fb53-efd4-4ea7-b608-c965d436b9cb,Male,georgesmith,Normandie,25,France,dynamic urban,High,long-term,Couple,0.7000000000000001
94d72c14-7744-49b6-95c5-7218583e4d86,Female,tonyahart,Other regions,17,France,popularity,Low,long-term,Couple,0.2
3f4fd6a1-4a96-4848-82be-151da239e90b,Male,phillipstephens,Normandie,18,France,dynamic urban,High,short-term,Couple,0.7000000000000001
4fa8385d-8947-4fbe-89d9-ea9c65b8b5b2,Male,seancastillo,Foreigner,57,Germany,growing peri-urban,Average,long-term,Group,0.5
775ff19e-ebb4-4efc-ab7f-3941d5ff80e5,Female,kristytaylor,Normandie,41,France,urban middle class,Average,short-term,Family,0.2
bd7ce713-5ea4-48d4-a199-7dc07d59e013,Male,robertavila,Other regions,27,France,disadvantaged urban,High,short-term,Alone,0.9
b193acd4-400f-486c-b8cb-bdbdbf1febaa,Female,ellenperez,Normandie,49,France,dynamic urban,High,short-term,Alone,0.6000000000000001
ef104aba-4d42-44b5-b053-95334ef2ce1b,Male,robertostewart,Foreigner,51,Western Europe,urban middle class,Average,short-term,Couple,0.9
a9dd3359-fa35-4f79-8a5f-99f9d7214852,Female,michellewilcox,Other regions,34,France,disadvantaged urban,Low,short-term,Family,0.7000000000000001
211150d7-2096-41dd-bde3-8ed7fefa76ed,Male,dr.jamesdelgado,Normandie,14,France,urban middle class,Average,short-term,Alone,0.2
787797c4-1e06-402b-bb5c-6968eaa0b2a9,Female,monicacarroll,Foreigner,64,Eastern Europe,wealthy family suburbanite,High,short-term,Alone,0.7000000000000001
81bb94c2-5dc5-4f45-9f55-2881482c4a29,Male,marksolomon,Other regions,45,France,dynamic urban,High,short-term,Family,0.9
fc7f4084-409a-4cb8-b559-e04c2c09e63c,Male,calebdavis,Normandie,54,France,affluent family urban,High,short-term,Family,0.8
696bd46d-ac4f-4c2c-9e56-cb72629705f2,Male,jamesjones,Foreigner,61,Belgium,wealthy family suburbanite,High,short-term,Couple,0.7000000000000001
1b639b8b-f7ef-4771-a14c-7f74ef7b417a,Female,shelleyjordan,Other regions,14,France,popularity,Low,long-term,Family,0.5
c81f5b04-0ff4-4e1c-b786-7a164ce3ebde,Male,jonathansmith,Other regions,16,France,rural worker,Low,short-term,Couple,0.30000000000000004
31186e1b-b221-44de-88de-6629a635542d,Female,jenniferdrake,Foreigner,58,Belgium,dynamic urban,High,short-term,Family,0.9
9f52caec-bc27-476a-9e1e-7588de6481ff,Male,ryanbyrd,Normandie,26,France,growing peri-urban,Average,long-term,Family,0.5
2abb0ab6-3b19-4f36-9df2-cd33a39a05f9,Male,michaelstevenson,Other regions,64,France,dynamic rural,Average,long-term,Alone,0.9
c50de915-f5e5-4b0c-8405-6c70cf77a2ef,Male,jeffromero,Normandie,35,France,wealthy family suburbanite,High,short-term,Alone,0.9
cef5c7d0-08d2-4b10-8579-82779056a3f8,Male,michaelperez,Other regions,17,France,dynamic rural,High,short-term,Family,0.7000000000000001
3fd49b15-6b80-44e1-a5da-acda67d370b2,Male,scottgray,Other regions,66,France,growing peri-urban,Average,short-term,Alone,0.4
8c0d6deb-f74f-4741-a1ce-6827528aa383,Male,johnbass,Other regions,18,France,wealthy family suburbanite,Low,short-term,Group,0.9
5e9ee187-87c0-4022-9b0b-eb07a561f141,Female,courtneysharp,Normandie,36,France,wealthy family suburbanite,High,long-term,Couple,0.9
da1f6927-7291-40fa-a8db-e4398c0603a5,Male,jamesbennett,Other regions,25,France,popularity,Low,long-term,Alone,0.9
4a51829c-37ac-4b02-adad-cee18a93686e,Male,jasonporter,Foreigner,60,Western Europe,popularity,Low,short-term,Couple,0.6000000000000001
44fff1bb-a0ba-4aab-8eb7-69930f651b90,Female,rachelryan,Other regions,52,France,disadvantaged urban,Low,short-term,Family,0.6000000000000001
1216ff8f-af0e-4aea-a19c-ee8b118db82a,Female,cindyfuller,Foreigner,15,Oceania,affluent family urban,High,short-term,Alone,0.9
c1fd8d95-9d36-4f2a-b3e6-9a6c16fe7a15,Male,davidross,Foreigner,32,Western Europe,wealthy family suburbanite,High,long-term,Alone,0.4
e8f114b3-8d5d-45a0-a9ae-78afed96f469,Female,kimberlymueller,Foreigner,29,Western Europe,dynamic urban,High,short-term,Alone,0.9
d72d8c63-dc2e-49f9-a84d-7511707eb649,Female,michellewilson,Foreigner,62,Western Europe,wealthy family suburbanite,High,long-term,Couple,0.2
e6f267a8-65dd-4ef7-a8fb-f4e097297a3c,Male,josephgarcia,Foreigner,14,Western Europe,growing peri-urban,Average,short-term,Couple,0.30000000000000004
d305381a-ffe6-41fd-a031-2a3c29645b1b,Female,audreysmith,Normandie,38,France,growing peri-urban,Average,short-term,Couple,0.5
5d90052d-386b-4584-a44a-c4a0fe856413,Male,thomasjones,Other regions,49,France,growing peri-urban,Average,short-term,Family,0.2
c908adb3-8f68-45d3-9189-98d3493ac70b,Male,donaldsparks,Foreigner,17,Western Europe,rural worker,Low,short-term,Couple,0.1
efd3c61e-b37c-4dc3-bb94-16a792ef4019,Female,pamelaward,Foreigner,25,Western Europe,dynamic urban,High,short-term,Couple,0.30000000000000004
3e3a240d-202e-4bba-9ddc-03e7ba6b3c1e,Male,jeffreybarnett,Normandie,57,France,secondary residence,Low,long-term,Group,0.8
a4073956-1fe4-4398-a587-e19a238493d4,Male,rickclayton,Normandie,72,France,growing peri-urban,Average,short-term,Couple,0.9
c3c88269-3a72-4c71-aa25-f5bca7e8010f,Female,courtneygarrett,Normandie,27,France,rural worker,High,short-term,Couple,0.6000000000000001
fcd4a84e-847f-4bd3-b1c0-807c95177c94,Male,markfrancis,Normandie,51,France,affluent family urban,High,short-term,Family,0.6000000000000001
99bdbea7-5e52-4b74-91bd-1227d7688492,Female,dianaleonard,Foreigner,14,USA,growing peri-urban,Low,short-term,Couple,0.2
d2815d5c-99be-47d0-9105-0eee39cba4e4,Male,michaelmitchell,Normandie,16,France,dynamic rural,Average,short-term,Family,0.4
6aa329a3-fb16-439e-8128-a6008891e2d2,Male,markcarey,Normandie,28,France,traditional rural,Low,short-term,Family,0.5
8e104665-3b45-48cd-89c5-f6c09d3709e8,Male,jasonsandoval,Foreigner,48,USA,dynamic urban,Average,short-term,Couple,0.1
4364d3ca-75f7-43fd-adb5-6f5fa1553651,Male,johnlozano,Normandie,51,France,growing peri-urban,Average,short-term,Family,0.6000000000000001
eea9cdc5-5923-4ef5-8608-d1c86e377fc5,Female,lindagolden,Normandie,15,France,urban middle class,Average,short-term,Couple,0.2
ed80c261-45de-4260-b981-5007ed253760,Male,benjaminhahn,Normandie,70,France,urban middle class,Average,short-term,Alone,0.6000000000000001
fc136e80-2758-405f-8b85-6b108f58aec3,Male,chrisgarcia,Normandie,72,France,dynamic rural,Average,long-term,Alone,0.5
25627d9c-a818-4573-9976-cdef5f02e867,Female,melissamoody,Other regions,16,France,traditional rural,High,short-term,Family,0.4
66856620-fbc4-4100-bc77-40df75ce8722,Male,jamespadilla,Normandie,17,France,affluent family urban,High,short-term,Couple,0.7000000000000001
05d80821-343f-4dd1-a6ac-ca0a1979bab0,Female,julieschmidt,Other regions,15,France,affluent family urban,High,short-term,Family,0.6000000000000001
e7f4acf0-2e44-4fc0-b0a0-1bcce9a42739,Male,antoniohenson,Normandie,14,France,growing peri-urban,Average,short-term,Couple,0.5
70f794fb-b957-4a11-bd76-fc39c0d4f69f,Male,craigprice,Normandie,36,France,dynamic urban,High,short-term,Couple,0.1
eaafa02e-f7f5-41bf-9087-8b6ba4905393,Female,ashleyguzman,Normandie,23,France,rural worker,Low,short-term,Family,0.6000000000000001
7a5e617e-bfa3-4f6d-8ab3-e8a96d2a0cde,Female,morganward,Normandie,16,France,affluent family urban,High,short-term,Couple,0.8
f0b984e8-0402-419d-a4b1-f8f75fd5fae8,Male,blaketaylor,Foreigner,17,Western Europe,dynamic urban,High,short-term,Alone,0.2
190f7aec-0750-46cf-9601-c488dda7711e,Female,jenniferkramer,Other regions,30,France,wealthy family suburbanite,High,short-term,Couple,0.5
8dd6d50d-6536-4bf4-abf8-cae9dd04bfcf,Female,janemontgomery,Normandie,37,France,dynamic rural,Average,short-term,Family,0.9
2224cbbd-2425-42cf-ac02-b8df5355d957,Female,sherricallahan,Foreigner,27,Eastern Europe,dynamic rural,Average,long-term,Family,0.4
b440d97e-6adb-4a37-9591-821304a0935e,Female,sheilaberg,Other regions,16,France,growing peri-urban,Average,short-term,Family,0.30000000000000004
e4a2fc7d-b35c-45ea-94fe-2a69dcc26255,Female,jessicapalmer,Other regions,38,France,wealthy family suburbanite,Average,short-term,Couple,0.7000000000000001
9522c121-2770-437a-bc3d-fc7a1e4f7e3b,Male,johnfreeman,Other regions,17,France,wealthy family suburbanite,High,short-term,Alone,0.8
f014718d-a21e-407f-b9ed-b95e95ac4842,Female,hannahrivas,Other regions,52,France,popularity,Low,short-term,Family,0.8
ec465777-7549-4bba-b6e3-3124662bf30c,Female,brendasimon,Other regions,24,France,growing peri-urban,Average,short-term,Family,0.30000000000000004
6c3f8d83-ecaa-4dc7-974d-032d0ca25d40,Male,jasonbarnes,Other regions,58,France,dynamic rural,Low,short-term,Family,0.5
f5c62973-0d9e-4395-a95a-035175be3719,Female,jessicalucas,Other regions,68,France,dynamic urban,High,short-term,Family,0.30000000000000004
0113bad1-8981-433e-ad5c-58c907370ce0,Female,bettysimmons,Foreigner,22,USA,affluent family urban,High,short-term,Couple,0.8
354f8ed3-5ed7-4176-9686-5d8d6b2e3eb8,Female,sharonedwards,Other regions,51,France,disadvantaged urban,Low,long-term,Family,0.7000000000000001
3afe79a7-ea5a-4f93-aa73-bca41675ac1e,Female,charlenebowers,Normandie,77,France,affluent family urban,High,short-term,Couple,0.9
1f6a9d6a-4fce-4236-adaf-5284a351c1dc,Female,kristiegonzalez,Foreigner,40,Germany,growing peri-urban,Average,long-term,Family,0.5
0b0d5ba6-df04-4083-a3e1-0ab0459b572e,Female,claudiacollins,Foreigner,37,Western Europe,urban middle class,Average,short-term,Couple,0.4
9a24eb30-4bca-473e-a18c-5a540b3bc2e9,Female,lindaadkins,Other regions,16,France,affluent family urban,High,short-term,Couple,0.30000000000000004
b86d556e-6502-473f-8447-74065eb6d330,Female,saramartinez,Normandie,16,France,dynamic urban,High,short-term,Family,0.7000000000000001
fd12f32c-f17f-4f12-adad-238a36c8c651,Male,mikecollins,Other regions,15,France,popularity,Low,short-term,Alone,0.1
486c671f-fda6-4526-8e54-cac8434be029,Male,tylersantiago,Foreigner,22,Western Europe,traditional rural,Low,short-term,Couple,0.1
68410d23-d8e4-4d50-a718-14eaa4399283,Male,evanrivera,Normandie,64,France,affluent family urban,High,short-term,Couple,0.6000000000000001
b88b9c9c-9165-4046-90b3-1fa14a835e88,Female,dawnlittle,Normandie,22,France,rural worker,Low,short-term,Couple,0.6000000000000001
1c9eeea8-33a3-4ee3-a59b-3ed3e8299cbd,Female,cynthiarobinson,Normandie,15,France,growing peri-urban,Low,short-term,Group,0.30000000000000004
80f6977e-1c25-4146-a5c0-2c8c64c00dd7,Female,sabrinacopeland,Foreigner,55,Germany,wealthy family suburbanite,High,short-term,Alone,0.2
f3e6b83b-7737-4951-90b9-a7f3f568c952,Male,jonathancarroll,Normandie,14,France,growing peri-urban,Average,short-term,Couple,0.6000000000000001
b1ed2cd5-6362-4e9b-8efd-72c285b94b6a,Female,kristiemcgee,Foreigner,50,Western Europe,growing peri-urban,Average,long-term,Family,0.7000000000000001
ed03f317-c537-4a73-b630-bc95b468cd7d,Male,dylankelly,Other regions,20,France,dynamic urban,Low,short-term,Alone,0.1
40283074-3222-467e-9e85-89bede02a5be,Female,janetjohnson,Foreigner,54,Canada,dynamic urban,High,short-term,Couple,0.9
d8704baa-551f-47a7-8f3f-364ad3489273,Male,julianbryan,Foreigner,66,Canada,dynamic urban,High,short-term,Alone,0.30000000000000004
e13d1fb4-4236-4763-a73e-faec0f025da4,Female,pamelawright,Normandie,14,France,traditional rural,Low,long-term,Couple,0.30000000000000004
56dc5ca0-5033-4fc0-aecd-9e853978eff6,Male,johnbradley,Other regions,15,France,dynamic urban,Low,short-term,Alone,0.30000000000000004
0b50cf62-c5ed-4520-a553-3e5c63204c6c,Male,timothybrown,Foreigner,68,Asia,traditional rural,Low,short-term,Family,0.2
6c9c4249-4252-4554-ab34-82f1a478983c,Female,melanieadams,Normandie,24,France,popularity,Low,long-term,Couple,0.8
b5dd6b3b-fb62-4c08-a2e6-bbb6f7b3bb1b,Male,luismiller,Other regions,70,France,popularity,Low,short-term,Couple,0.9
84f962ae-8fd5-4062-9437-38b6ec839dd8,Female,erikacopeland,Normandie,35,France,popularity,Low,short-term,Couple,0.6000000000000001
d7d36956-a268-4e26-b60a-776705aa8b22,Female,tinapowers,Foreigner,50,Western Europe,growing peri-urban,Average,short-term,Couple,0.5
34f1bec8-dd6c-4c18-b067-7bcab16777ce,Female,mistymurphy,Normandie,75,France,wealthy family suburbanite,High,short-term,Couple,0.9
7ad05942-3acc-4875-818c-c22b57d4ac06,Female,mariamalonemd,Normandie,17,France,dynamic rural,Low,short-term,Family,0.9
9e8da19c-ca7a-4f0d-b2b2-6781adbe3803,Male,davidcampbell,Other regions,45,France,popularity,Average,long-term,Family,0.9
c92d043d-b713-4b9e-a12d-4c73408f4158,Male,jacobowens,Other regions,73,France,dynamic urban,High,short-term,Couple,0.30000000000000004
1354c0d0-5922-42c2-b780-a8a9d5af09f0,Male,edwardstrong,Foreigner,31,Belgium,dynamic rural,Average,short-term,Couple,0.5
ffdfaaf4-87ce-47b8-941a-937b0b6c5f30,Female,nicolegilbert,Normandie,52,France,disadvantaged urban,Low,short-term,Alone,0.1
d847e02a-944b-446e-b522-ccb71af77a4e,Female,crystalcooper,Normandie,31,France,wealthy family suburbanite,High,short-term,Family,0.8
